timestamp,machine_id,machine_type,location,env_zone,shift,ambient_temp_c,humidity,dust_ppm,load_pct,rpm,torque_pct,voltage_v,current_a,thd_pct,suction_bar,discharge_bar,pressure_ripple_bar,flow_rate_m3h,bearing_temp_c,winding_temp_c,lubricant_viscosity_cSt,friction_coeff,vib_rms_mm_s,vib_peak_mm_s,vib_kurtosis,vib_skewness,band_1x_g,band_2x_g,band_bpf_g,crest_factor,ae_rms_db,iso_code,particle_4um,water_ppm,metal_ppm,leak_rate_lpm,hours_since_maint,cycle_count_24h,start_stop_24h,design_load,install_age_days,health_index,failure_within_7d,failure_within_30d,failure_mode
2024-11-25 07:00:00,M075,reciprocating_compressor,plant_B,indoor,night,19.21,0.473,34.2,0.817,954.4,0.79,394.9,75.22,1.95,10.68,13.32,0.782,69.12,63.92,65.07,62.19,0.0824,0.2,0.717,4.061,0.545,0.094,0.253,0.127,3.584,30.73,12,535,49,53,0.125,1555.9,19,1,0.724,1736,1.0,0,0,none
2024-01-16 01:00:00,M076,gearbox,plant_B,semi_outdoor,day,27.98,0.7,86.5,0.774,1154.2,0.857,389.9,89.58,1.0,0.0,0.1,0.462,82.85,56.35,62.04,66.99,0.0857,0.2,0.588,3.963,1.199,0.188,0.126,0.095,2.941,23.78,15,153,60,33,0.302,1122.9,16,3,0.79,327,1.0,0,0,none
2024-11-22 11:00:00,M077,gearbox,plant_A,indoor,day,17.51,0.443,21.3,0.727,1098.9,0.755,406.3,77.16,2.03,0.0,0.77,0.331,87.76,51.15,54.12,63.32,0.0871,0.2,0.566,3.49,0.005,0.158,0.099,0.02,2.83,19.8,13,3132,30,32,0.279,925.0,23,1,0.838,1270,1.0,0,0,none
2024-07-11 14:00:00,M078,reciprocating_compressor,plant_C,outdoor,day,29.85,0.826,42.1,0.873,1018.8,0.816,398.0,83.65,2.8,10.83,13.34,1.191,80.08,58.5,68.53,67.65,0.0789,0.2,0.575,3.58,0.51,0.161,0.122,0.223,2.875,19.82,12,939,30,38,0.051,1973.9,19,1,0.727,1529,1.0,0,0,none
2024-01-26 20:00:00,M079,induction_motor,plant_A,semi_outdoor,night,29.6,0.579,71.1,0.641,1154.2,0.619,389.3,60.81,3.05,0.59,0.1,0.768,73.93,62.34,66.9,61.13,0.0874,0.2,0.642,3.535,0.761,0.281,0.184,0.161,3.208,20.41,15,255,97,9,0.301,1523.9,17,3,0.537,929,1.0,0,0,none
2024-11-16 17:00:00,M000,induction_motor,plant_A,semi_outdoor,day,34.03,0.6,66.8,0.89,1592.5,0.966,406.5,99.21,2.58,0.28,0.12,0.669,93.21,68.43,74.28,58.51,0.0927,0.2,0.618,3.06,0.232,0.285,0.367,0.031,3.09,21.34,14,456,39,36,0.184,990.7,24,2,0.953,227,1.0,0,0,none
2024-05-05 15:00:00,M001,fan,plant_A,semi_outdoor,night,26.73,0.55,55.0,0.797,1143.2,0.83,401.1,95.94,1.56,0.28,0.46,0.719,76.33,45.06,55.57,65.88,0.084,0.2,0.623,2.526,0.237,0.197,0.171,0.264,3.114,21.52,14,389,102,26,0.188,367.3,17,4,0.694,267,1.0,0,0,none
2024-01-02 14:00:00,M002,reciprocating_compressor,plant_A,indoor,evening,21.46,0.6,28.0,0.754,936.8,0.674,400.2,60.81,2.69,11.45,13.39,0.862,65.99,59.84,61.63,62.86,0.0881,0.2,0.556,2.931,0.638,0.205,0.295,0.02,2.78,23.1,12,1380,30,36,0.242,1994.3,18,3,0.754,1806,1.0,0,0,none
2024-09-14 17:00:00,M003,centrifugal_pump,plant_A,indoor,day,29.06,0.414,38.3,0.566,1050.0,0.627,395.3,63.26,2.05,7.57,8.86,0.492,63.8,49.72,54.69,62.03,0.0892,0.2,0.529,2.37,0.263,0.218,0.253,0.02,2.643,21.18,14,327,64,26,0.004,862.8,18,8,0.799,1768,1.0,0,0,none
2024-12-03 16:00:00,M004,fan,plant_A,indoor,day,21.84,0.646,55.5,0.511,870.0,0.461,397.7,43.59,3.62,0.55,0.6,0.495,47.48,37.47,39.4,72.92,0.0704,0.2,0.553,3.454,0.162,0.192,0.02,0.133,2.765,18.28,12,157,53,54,0.296,1418.5,15,4,0.655,283,1.0,0,0,none
2024-08-30 08:00:00,M005,fan,plant_B,indoor,day,24.0,0.201,29.7,0.703,970.9,0.714,411.8,73.21,3.89,0.02,0.1,0.504,67.17,40.94,50.55,68.02,0.0765,0.2,0.589,3.488,0.866,0.16,0.02,0.301,2.943,24.8,12,228,30,35,0.208,751.0,21,1,0.75,935,1.0,0,0,none
2024-04-30 23:00:00,M006,fan,plant_A,semi_outdoor,day,33.76,0.319,39.2,0.854,1247.6,0.938,404.6,97.28,2.55,0.56,0.1,0.149,79.65,50.50648979860555,49.11,65.17,0.077,0.24529367995780268,0.649,2.293,0.413,0.071,0.02,0.20313441751592876,3.243,25.56175574787724,13,304,134,57,0.027,978.9,25,3,0.75,1746,0.7900027260957837,1,1,imbalance
2024-04-28 23:00:00,M007,fan,plant_A,outdoor,day,29.59,0.662,32.2,0.68,984.2,0.601,410.2,58.98,3.29,0.0,0.51,0.696,76.24,37.61,46.42,69.11,0.0782,0.2,0.707,2.84,0.705,0.263,0.074,0.033,3.535,24.03,12,214,86,211,0.37,783.3,16,2,0.539,1293,1.0,0,0,none
2024-08-23 15:00:00,M008,reciprocating_compressor,plant_A,outdoor,night,26.57,0.567,42.3,0.83,1011.9,0.817,403.9,81.64,2.72,10.31,13.78,0.633,85.94,58.94,67.4,64.01,0.0818,0.2,0.59,3.246,0.241,0.105,0.205,0.082,2.95,21.04,14,396,38,56,0.156,1547.4,18,3,0.872,799,1.0,0,0,none
2024-02-09 15:00:00,M009,centrifugal_pump,plant_C,outdoor,evening,32.86,0.623,79.2,0.96,1693.4,0.975,399.9,101.37,2.08,6.95,8.08,0.336,109.47,55.72,62.58,64.76,0.0806,0.2,0.501,2.017,0.478,0.063,0.042,0.302,2.505,22.91,16,191,65,23,0.084,392.9,22,5,0.822,287,1.0,0,0,none
2024-05-27 01:00:00,M010,centrifugal_pump,plant_C,indoor,night,25.72,0.445,52.3,0.568,1050.0,0.56,408.2,54.83,2.17,7.33,8.84,0.594,55.13,43.46,50.05,62.19,0.0884,0.2,0.631,2.717,-0.062,0.412,0.196,0.065,3.155,20.73,13,406,112,28,0.424,1107.8,17,6,0.675,2063,1.0,0,0,none
2024-11-19 20:00:00,M011,gearbox,plant_B,semi_outdoor,night,31.53,0.667,43.6,0.826,1232.6,0.837,401.1,91.81,2.51,0.22,0.29,0.579,76.3,55.51,65.43,67.19,0.0803,0.2,0.563,3.439,0.508,0.13,0.026,0.02,2.817,20.33,12,867,56,47,0.037,1037.0,18,1,0.729,1886,1.0,0,0,none
2024-02-09 19:00:00,M012,induction_motor,plant_A,indoor,day,21.49,0.689,20.0,0.73,1294.0,0.638,408.7,62.17,2.05,0.0,0.1,0.41,64.92,66.19,64.21,60.39,0.0896,0.2,0.596,2.808,1.144,0.157,0.325,0.02,2.978,20.09,12,297,42,33,0.285,2519.1,24,2,0.811,1029,0.999,0,0,none
2024-06-18 08:00:00,M013,fan,plant_B,outdoor,day,34.53,0.374,121.0,0.713,1048.3,0.754,404.6,69.59,2.65,0.17,0.39,0.496,74.5,39.45,50.32,64.17,0.0909,0.2,0.704,3.336,0.377,0.348,0.446,0.105,3.518,15.7,17,704,48,26,0.01,862.8,17,2,0.719,2057,1.0,0,0,none
2024-12-20 09:00:00,M014,gearbox,plant_B,outdoor,night,26.36,0.616,119.4,0.702,1056.0,0.614,403.0,60.42,1.44,0.06,0.1,0.656,72.07,54.51,63.44,63.62,0.0829,0.2,0.594,2.674,0.507,0.254,0.065,0.02,2.971,23.45,19,617,81,82,0.221,2173.3,17,1,0.721,329,0.967,0,0,none
2024-10-17 04:00:00,M015,fan,plant_B,indoor,night,21.6,0.578,19.2,0.637,951.9,0.657,400.4,65.75,1.61,0.44,1.01,0.67,62.86,42.5,46.33,70.53,0.0668,0.2,0.474,3.512,0.252,0.35,0.02,0.098,2.369,22.91,12,281,116,42,0.229,712.5,12,1,0.576,1431,1.0,0,0,none
2024-09-03 01:00:00,M016,gearbox,plant_B,indoor,day,23.94,0.274,33.3,0.741,1102.8,0.789,416.7,79.68,2.85,0.0,0.49,0.455,81.61,60.51,62.08,62.02,0.0911,0.2,0.492,3.75,0.962,0.373,0.262,0.02,2.462,20.51,14,310,106,23,0.254,997.3,19,1,0.817,347,1.0,0,0,none
2024-05-17 21:00:00,M017,fan,plant_B,semi_outdoor,evening,27.38,0.536,79.2,0.807,1142.5,0.819,397.8,83.11,3.68,0.07,0.41,0.427,86.78,47.77,50.19,68.91,0.079,0.2,0.69,3.568,0.035,0.05,0.276,0.407,3.451,14.99,14,172,60,35,0.225,1181.4,23,0,0.765,1464,1.0,0,0,none
2024-12-20 06:00:00,M018,fan,plant_B,indoor,day,25.97,0.484,46.3,0.859,1220.0,0.774,411.2,72.19,3.64,0.49,0.1,0.615,89.85,48.41,47.93,66.67,0.0832,0.2,0.694,3.65,0.842,0.222,0.254,0.02,3.472,19.45,14,336,43,38,0.001,951.0,22,2,0.783,413,1.0,0,0,none
2024-09-07 09:00:00,M019,gearbox,plant_C,outdoor,night,23.19,0.442,39.3,0.536,900.0,0.567,399.2,56.23,3.49,0.43,0.1,0.631,56.31,51.98,57.06,63.11,0.0829,0.2,0.705,3.275,0.342,0.162,0.311,0.02,3.526,16.24,13,1336,61,54,0.349,620.2,11,5,0.567,296,1.0,0,0,none
2024-09-21 09:00:00,M020,induction_motor,plant_C,outdoor,night,27.63,0.721,45.9,0.959,1748.9,0.895,396.6,90.12,3.73,0.0,0.1,0.604,90.69,70.75,74.03,59.84,0.0943,0.52,1.35,3.443,0.34,0.332,0.5,0.432,2.596,22.72,14,186,49,36,0.082,737.6,24,4,0.948,1855,1.0,0,0,none
2024-08-26 14:00:00,M021,gearbox,plant_C,semi_outdoor,evening,26.79,0.805,102.6,0.702,1056.3,0.71,399.0,75.13,2.39,1.24,1.17,0.245,79.01,55.95,65.37,61.83,0.0833,0.2,0.772,3.046,0.421,0.257,0.08,0.21,3.858,22.24,19,606,30,71,0.273,867.1,14,3,0.769,122,0.993,0,0,none
2024-10-08 06:00:00,M022,induction_motor,plant_A,outdoor,day,32.43,0.458,90.1,0.656,1195.5,0.622,391.9,67.18,2.05,0.0,0.6,0.533,47.58,68.05,68.73,60.21,0.0895,0.2,0.602,3.684,0.377,0.31,0.135,0.11,3.012,21.71,15,501,94,47,0.17,1449.7,14,3,0.704,509,0.993,0,0,none
2024-02-13 15:00:00,M023,centrifugal_pump,plant_A,semi_outdoor,evening,30.34,0.423,63.6,1.044,1831.5,1.129,386.1,107.32,2.7,7.38,8.36,0.449,110.44,54.47,57.62,66.11,0.0785,2.815,9.343,2.446,0.76,1.947,1.053,1.623,3.318,22.18,14,243,54,38,0.249,3472.1,21,3,0.993,559,0.925,0,0,none
2024-05-28 14:00:00,M024,gearbox,plant_B,semi_outdoor,day,25.31,0.655,55.2,0.742,1068.2,0.76,395.5,81.75,3.1,0.0,0.1,0.507,71.29,55.06,66.74,63.97,0.0895,0.2,0.625,3.516,0.553,0.342,0.328,0.175,3.123,21.79,13,312,39,40,0.356,513.0,17,1,0.745,360,1.0,0,0,none
2024-09-16 14:00:00,M025,gearbox,plant_B,outdoor,day,27.79,0.486,109.1,0.628,942.8,0.56,393.2,46.93,1.91,0.21,0.1,0.436,63.96,50.16,55.1,70.17,0.0784,0.2,0.613,3.599,0.162,0.206,0.128,0.041,3.065,21.64,15,287,134,21,0.19,457.1,17,3,0.576,1168,1.0,0,0,none
2024-07-17 06:00:00,M026,gearbox,plant_C,semi_outdoor,evening,29.62,0.85,121.1,0.685,1020.8,0.664,413.7,67.57,2.28,0.47,0.58,0.103,63.58,57.76,63.87,61.12,0.0886,0.2,0.621,2.687,0.349,0.316,0.302,0.02,3.104,26.43,18,167,46,9,0.121,886.2,25,3,0.701,1731,1.0,0,0,none
2024-02-08 18:00:00,M027,gearbox,plant_A,indoor,day,23.54,0.66,18.2,0.489,900.0,0.562,394.7,47.8,3.55,0.0,0.19,0.872,39.31,49.61,57.22,62.92,0.087,0.2,0.551,3.519,0.28,0.208,0.257,0.02,2.754,22.43,13,798,31,38,0.206,2111.6,18,5,0.475,369,1.0,0,0,none
2024-03-13 23:00:00,M028,reciprocating_compressor,plant_A,outdoor,day,25.4,0.495,111.9,0.832,970.4,0.869,406.9,80.41,2.77,11.36,13.41,0.974,82.71,61.35,64.54,62.18,0.0884,0.2,0.491,3.235,0.616,0.128,0.256,0.02,2.456,19.57,17,404,44,20,0.217,902.0,20,2,0.876,985,1.0,0,0,none
2024-07-03 04:00:00,M029,gearbox,plant_C,indoor,night,20.83,0.599,55.3,0.618,932.6,0.537,400.2,51.67,3.92,0.67,0.45,0.644,60.95,56.32557326600819,56.39,66.59,0.0861,0.19899793409143463,0.672,3.519,0.391,0.407,0.099,0.017516744076039932,3.359,20.832605040475578,13,365,55,47,0.176,440.5,16,1,0.7,1106,0.847731501752961,1,1,seal
2024-11-19 16:00:00,M030,centrifugal_pump,plant_A,semi_outdoor,night,28.88,0.252,66.5,0.637,1143.9,0.616,395.9,66.14,3.17,7.89,9.16,0.608,67.21,44.22,51.51,66.79,0.0779,0.2,0.477,3.575,0.552,0.176,0.088,0.02,2.387,18.74,15,770,95,40,0.21,848.9,19,2,0.661,1542,1.0,0,0,none
2024-02-27 22:00:00,M031,induction_motor,plant_A,outdoor,evening,26.64,0.733,83.7,0.884,1567.8,0.785,392.8,74.47,2.3,0.0,0.1,0.416,90.97,66.5,70.09,61.22,0.0881,0.2,0.553,3.294,0.012,0.315,0.312,0.243,2.765,22.85,16,190,63,70,0.0,2483.2,19,3,0.879,2141,0.966,0,0,none
2024-09-05 12:00:00,M032,gearbox,plant_C,outdoor,evening,27.28,0.411,67.0,0.622,924.2,0.634,395.1,66.6,3.36,0.0,0.1,0.55,49.51,55.17143283186356,61.56,59.68,0.09,0.22509351620361442,0.626,2.748,0.496,0.296,0.323,0.07321327687027204,3.132,28.363987181257,17,1264,60,46,0.186,2072.7,15,3,0.552,1637,0.7827477882650071,0,1,bearing
2024-03-22 00:00:00,M033,gearbox,plant_B,indoor,day,26.06,0.623,36.6,0.825,1243.2,0.839,408.8,87.23,2.05,0.0,0.67,0.776,83.47,56.72,65.88,65.17,0.0853,0.2,0.548,2.511,0.35,0.252,0.121,0.02,2.739,20.9,12,230,68,67,0.261,1247.1,18,3,0.814,2002,1.0,0,0,none
2024-12-14 14:00:00,M034,centrifugal_pump,plant_A,indoor,evening,22.5,0.513,34.4,0.456,1050.0,0.423,396.2,41.32,2.01,7.04,8.65,0.214,31.49,45.85,46.31,66.22,0.079,0.2,0.587,2.317,0.537,0.143,0.101,0.078,2.933,23.04,13,319,108,138,0.136,1691.7,15,5,0.502,885,1.0,0,0,none
2024-06-03 23:00:00,M035,reciprocating_compressor,plant_A,semi_outdoor,evening,23.11,0.391,56.5,0.773,963.3,0.802,401.4,84.8,3.52,11.76,13.19,0.79,74.23,66.22,64.29,62.3,0.086,0.2,0.654,3.212,0.624,0.161,0.201,0.318,3.271,23.87,13,351,39,45,0.099,646.2,22,1,0.671,245,1.0,0,0,none
2024-08-01 11:00:00,M036,centrifugal_pump,plant_C,indoor,day,23.81,0.728,41.7,0.494,1050.0,0.45,393.7,44.55,3.14,7.25,8.9,0.445,49.74,46.64,54.63,68.59,0.0782,0.2,0.658,3.706,0.769,0.41,0.086,0.06,3.29,17.63,14,586,35,37,0.154,694.2,20,4,0.605,445,1.0,0,0,none
2024-06-10 03:00:00,M037,fan,plant_A,indoor,evening,31.69,0.888,18.9,0.979,1419.5,1.007,382.2,105.1,2.77,0.15,0.82,0.452,87.24,47.94,58.03,66.21,0.0767,0.899,2.302,3.413,0.322,0.723,0.195,0.469,2.559,19.73,12,799,76,33,0.03,756.4,22,0,0.925,881,1.0,0,0,none
2024-01-01 10:00:00,M038,reciprocating_compressor,plant_C,semi_outdoor,evening,26.12,0.643,93.5,0.954,1133.1,0.925,406.2,91.71,3.38,9.84,12.84,0.719,91.47,59.96,66.24,66.1,0.0838,0.589,1.635,2.509,0.459,0.331,0.268,0.423,2.776,23.82,16,146,40,64,0.054,1864.6,22,4,0.962,1452,0.98,0,0,none
2024-07-22 03:00:00,M039,gearbox,plant_A,indoor,evening,20.19,0.466,50.1,0.66,954.6,0.691,409.4,67.95,1.67,0.35,0.1,0.426,72.96,55.06,59.29,63.34,0.0853,0.2,0.575,3.373,0.453,0.331,0.192,0.117,2.874,24.77,14,428,30,25,0.453,1827.8,17,3,0.71,2029,1.0,0,0,none
2024-05-28 08:00:00,M040,gearbox,plant_B,semi_outdoor,day,25.72,0.665,42.2,0.759,1153.1,0.706,401.6,69.73,4.21,0.13,1.07,0.664,69.4,60.25329320286357,53.38,64.69,0.07,0.19533423984609424,0.452,2.864,0.597,0.098,0.02,0.030899291446039853,2.262,26.511160402738746,12,416,50,24,0.075,1793.1,21,3,0.851,381,0.8522401448897021,0,1,overheat
2024-02-03 12:00:00,M041,centrifugal_pump,plant_C,semi_outdoor,evening,24.42,0.477,33.7,0.582,1050.0,0.549,389.5,48.5,3.24,6.93,7.65,0.894,43.77,45.06,45.56,67.95,0.0801,0.2,0.592,2.786,0.811,0.244,0.053,0.066,2.958,18.91,13,1056,111,40,0.269,1346.1,14,6,0.728,1114,1.0,0,0,none
2024-10-28 02:00:00,M042,reciprocating_compressor,plant_C,indoor,evening,16.62,0.564,42.5,0.837,1029.3,0.882,398.3,85.12,2.73,11.95,13.51,0.762,89.7,60.38,64.59,62.84,0.0886,0.2,0.442,2.943,0.562,0.195,0.07,0.123,2.212,23.13,15,500,30,19,0.032,2019.0,21,2,0.818,870,0.996,0,0,none
2024-08-07 08:00:00,M043,induction_motor,plant_A,outdoor,evening,26.57,0.37,47.5,0.648,1191.1,0.674,393.7,60.02,1.71,0.11,0.1,0.362,68.69,61.0,67.73,62.3,0.0903,0.2,0.597,3.115,0.397,0.05,0.326,0.02,2.986,21.64,12,1205,53,100,0.111,710.6,21,2,0.66,140,1.0,0,0,none
2024-05-23 03:00:00,M044,induction_motor,plant_C,indoor,day,17.7,0.613,45.5,0.513,1080.0,0.49,392.1,50.17,2.49,0.0,0.28,0.594,49.94,63.49,62.67,63.91,0.0881,0.2,0.548,2.989,0.678,0.144,0.136,0.183,2.74,21.91,12,290,52,44,0.372,1716.1,17,4,0.545,1099,1.0,0,0,none
2024-12-04 09:00:00,M045,induction_motor,plant_A,semi_outdoor,day,23.47,0.319,63.5,0.64,1193.9,0.646,402.4,55.83,2.4,0.71,0.74,0.647,66.82,67.73,66.22,60.49,0.1029,0.2,0.621,2.964,0.82,0.198,0.495,0.039,3.105,24.19,13,156,48,29,0.253,688.5,15,3,0.534,942,1.0,0,0,none
2024-03-17 07:00:00,M046,fan,plant_C,semi_outdoor,night,22.31,0.72,99.5,0.795,1170.2,0.772,409.6,74.69,1.8,0.0,1.91,0.187,65.95,44.57,49.41,67.46,0.0818,0.2,0.602,3.33,0.594,0.219,0.02,0.177,3.011,17.64,17,462,115,38,0.228,502.1,21,3,0.796,943,1.0,0,0,none
2024-08-11 16:00:00,M047,reciprocating_compressor,plant_B,outdoor,evening,29.35,0.463,53.2,0.985,1173.6,1.008,395.9,100.94,2.36,9.9,13.71,0.983,93.98,67.78,70.8,58.6,0.0974,1.394,4.133,3.53,0.05,1.168,0.84,0.876,2.965,22.29,16,378,174,43,0.318,1351.6,24,2,1.0,958,0.954,0,0,none
2024-04-07 11:00:00,M048,fan,plant_B,semi_outdoor,evening,33.59,0.728,55.6,0.581,870.0,0.531,393.0,51.44,2.76,0.0,1.59,0.424,64.66,39.47,52.86,70.67,0.0733,0.2,0.582,3.612,0.682,0.296,0.112,0.02,2.91,18.07,12,107,31,28,0.281,2282.9,17,5,0.782,148,1.0,0,0,none
2024-01-15 20:00:00,M049,induction_motor,plant_B,semi_outdoor,evening,28.49,0.852,21.5,0.647,1176.9,0.658,400.6,65.73,2.24,0.56,0.69,0.577,46.51,68.98,70.37,61.85,0.0974,0.2,0.596,3.746,0.586,0.176,0.444,0.02,2.979,19.79,13,956,33,67,0.221,2684.1,16,6,0.687,823,0.977,0,0,none
2024-10-10 17:00:00,M050,gearbox,plant_C,semi_outdoor,evening,27.25,0.617,42.4,0.985,1470.8,0.963,397.0,99.47,2.98,0.48,0.1,0.487,87.81,58.83,61.03,65.99,0.0826,1.094,3.133,3.364,0.705,0.798,0.524,0.573,2.863,18.04,12,330,43,43,0.305,600.4,25,2,0.979,1523,1.0,0,0,none
2024-02-11 01:00:00,M051,reciprocating_compressor,plant_A,indoor,day,21.38,0.479,20.0,0.841,1013.0,0.857,406.6,74.17,3.04,10.68,13.68,0.903,88.37,65.62,58.05,59.47,0.0968,0.2,0.551,3.766,0.665,0.05,0.356,0.152,2.757,22.44,15,583,86,26,0.053,625.0,25,5,0.778,1955,1.0,0,0,none
2024-07-29 14:00:00,M052,induction_motor,plant_A,semi_outdoor,night,26.9,0.779,68.9,0.695,1289.6,0.658,392.9,59.28,4.04,0.41,0.1,0.23,74.08,68.01,67.79,59.14,0.0899,0.2,0.602,3.234,0.215,0.195,0.406,0.165,3.012,27.81,16,329,70,74,0.199,1004.8,22,3,0.762,37,0.994,0,0,none
2024-03-11 20:00:00,M053,induction_motor,plant_C,indoor,night,21.11,0.483,19.2,0.852,1526.7,0.838,403.4,82.53,2.94,0.0,0.91,0.231,95.77,64.94,67.39,60.91,0.0932,0.2,0.572,2.571,0.698,0.189,0.386,0.07,2.859,21.47,14,479,96,40,0.029,1417.5,21,2,0.78,521,1.0,0,0,none
2024-09-05 01:00:00,M054,reciprocating_compressor,plant_B,indoor,evening,19.07,0.539,46.4,0.75,886.4,0.765,411.5,76.24,2.64,11.2,14.68,0.728,70.96,63.59,70.32,60.24,0.0929,0.2,0.552,4.098,0.128,0.05,0.478,0.199,2.761,27.03,15,514,179,29,0.064,940.2,16,2,0.734,1807,1.0,0,0,none
2024-03-06 05:00:00,M055,centrifugal_pump,plant_C,semi_outdoor,night,24.93,0.643,79.3,0.773,1307.1,0.817,390.5,80.23,2.62,6.67,8.17,0.346,78.38,50.87,51.78,66.77,0.0821,0.2,0.518,3.251,0.374,0.227,0.152,0.214,2.59,21.29,15,330,49,26,0.323,1396.9,23,2,0.713,1927,1.0,0,0,none
2024-07-31 10:00:00,M056,centrifugal_pump,plant_C,indoor,evening,13.96,0.529,29.3,0.591,1050.0,0.557,396.6,51.93,2.54,6.83,8.15,0.413,67.98,43.51,43.58,67.57,0.0765,0.2,0.597,3.56,-0.052,0.272,0.02,0.02,2.987,22.51,12,353,136,33,0.019,3903.8,21,6,0.578,726,1.0,0,0,none
2024-06-01 08:00:00,M057,centrifugal_pump,plant_A,outdoor,evening,29.16,0.539,83.2,0.846,1494.6,0.794,404.6,75.93,2.74,7.58,8.47,0.555,86.93,49.72,50.24,66.5,0.0827,0.2,0.536,3.718,0.268,0.145,0.303,0.078,2.681,22.55,15,232,48,29,0.172,2733.8,22,0,0.81,1936,1.0,0,0,none
2024-11-30 08:00:00,M058,fan,plant_C,semi_outdoor,night,32.32,0.747,148.2,0.833,1229.0,0.766,400.7,75.51,3.54,0.44,0.27,1.042,92.47,44.17,51.56,69.28,0.0775,0.2,0.633,3.475,0.449,0.293,0.02,0.02,3.163,18.92,20,334,47,35,0.149,287.1,21,1,0.739,1465,1.0,0,0,none
2024-12-01 07:00:00,M059,fan,plant_C,indoor,evening,21.99,0.708,23.4,0.859,1242.1,0.793,400.3,73.23,2.84,0.61,1.13,0.789,84.16,43.08,48.28,70.38,0.0727,0.2,0.592,2.0,0.424,0.41,0.02,0.262,2.962,21.13,12,100,32,30,0.08,555.5,23,4,0.893,117,1.0,0,0,none
2024-09-04 17:00:00,M060,centrifugal_pump,plant_C,outdoor,evening,23.97,0.464,70.0,0.557,1050.0,0.553,400.7,60.51,3.17,7.16,9.12,0.279,58.42,42.1,48.27,70.19,0.0647,0.2,0.601,3.617,0.67,0.54,0.02,0.051,3.003,22.14,13,100,34,45,0.222,1267.6,14,4,0.706,600,1.0,0,0,none
2024-07-20 03:00:00,M061,reciprocating_compressor,plant_A,indoor,night,24.56,0.525,32.3,0.607,720.0,0.631,403.0,70.01,2.69,10.61,13.27,0.686,55.9,57.99,62.41,61.43,0.0851,0.2,0.555,2.523,0.683,0.296,0.176,0.02,2.776,23.06,13,375,56,34,0.317,552.6,14,3,0.521,1061,1.0,0,0,none
2024-11-25 05:00:00,M062,induction_motor,plant_C,indoor,day,26.83,0.374,18.7,0.863,1562.8,0.852,397.4,78.42,2.63,0.33,0.1,0.353,87.47,72.26,74.23,59.57,0.0864,0.2,0.602,3.248,0.475,0.33,0.203,0.131,3.01,26.61,12,457,30,38,0.223,1298.9,19,5,0.738,1365,1.0,0,0,none
2024-04-16 16:00:00,M063,fan,plant_B,indoor,day,17.04,0.844,73.4,0.94,1372.1,0.936,401.3,95.73,3.73,0.0,1.47,0.477,86.27,53.87,44.87,64.49,0.0808,0.2,0.44,3.376,-0.073,0.345,0.307,0.231,2.201,19.86,16,1519,62,30,0.378,407.6,22,2,0.954,279,1.0,0,0,none
2024-10-08 07:00:00,M064,gearbox,plant_C,outdoor,evening,23.63,0.574,33.3,0.687,1029.6,0.733,403.7,71.17,2.05,0.38,0.1,0.593,65.8,59.22,58.15,59.49,0.0911,0.2,0.576,4.716,0.53,0.139,0.381,0.273,2.882,26.49,15,167,37,33,0.219,190.2,21,4,0.704,2146,1.0,0,0,none
2024-06-19 14:00:00,M065,fan,plant_A,outdoor,evening,27.01,0.65,50.3,0.617,917.5,0.604,399.7,61.96,1.63,1.06,0.52,0.393,70.89,39.83,45.41,65.6,0.0819,0.2,0.616,2.869,0.48,0.303,0.158,0.157,3.081,20.16,12,122,65,18,0.241,872.3,16,3,0.643,651,1.0,0,0,none
2024-03-12 17:00:00,M066,fan,plant_A,semi_outdoor,evening,31.43,0.632,82.3,0.614,899.3,0.644,391.5,71.46,3.04,0.0,0.76,0.578,50.94,47.97,49.94,64.27,0.085,0.2,0.552,2.76,0.713,0.182,0.135,0.168,2.76,26.0,20,796,76,47,0.0,638.5,20,0,0.607,780,1.0,0,0,none
2024-05-04 02:00:00,M067,reciprocating_compressor,plant_A,indoor,day,24.97,0.948,36.9,0.772,922.5,0.759,395.9,70.08,2.56,11.36,12.14,0.822,86.16,62.0,66.2,63.22,0.0887,0.2,0.691,3.389,0.241,0.177,0.242,0.205,3.454,19.9,12,187,86,23,0.218,461.4,19,2,0.624,1969,1.0,0,0,none
2024-06-24 17:00:00,M068,fan,plant_A,semi_outdoor,day,25.17,0.497,80.5,0.718,1035.1,0.807,385.9,85.8,3.94,0.0,0.29,0.706,77.24,46.32,51.74,66.8,0.0867,0.2,0.644,3.921,0.456,0.257,0.398,0.151,3.219,20.27,16,717,43,37,0.092,931.5,18,4,0.714,2153,1.0,0,0,none
2024-06-12 07:00:00,M069,fan,plant_B,indoor,day,20.55,0.242,53.5,0.768,1137.2,0.749,393.3,74.87,4.11,0.34,0.1,0.1,78.78,50.69,41.78,64.14,0.0851,0.2,0.654,2.418,0.438,0.128,0.266,0.159,3.269,23.31,12,207,38,28,0.114,422.7,18,1,0.608,262,1.0,0,0,none
2024-05-12 18:00:00,M070,reciprocating_compressor,plant_B,indoor,evening,22.62,0.779,36.3,0.829,1011.4,0.782,405.3,77.85,2.25,11.18,13.25,0.673,82.16,64.7,64.2,61.83,0.0898,0.2,0.561,2.639,0.071,0.284,0.256,0.217,2.807,21.1,13,284,88,33,0.237,397.6,22,4,0.93,430,1.0,0,0,none
