timestamp,machine_id,modo_operacion,temperatura_ambiente_c,temperatura_entrada_c,temperatura_salida_c,delta_temp_c,presion_entrada_bar,presion_salida_bar,delta_presion_bar,flujo_masico_kgs,vibracion_rms_mms,velocidad_rpm,potencia_kw,consumo_energia_kwh,horas_operacion,humedad_relativa_pct,fallo
2025-07-03 20:34:00,compresor_criogenico_01,Normal,15.4,19.65,111.89,92.24,56.48,224.11,167.64,119.09,2.261,3005,126.37,2.206,938,33.3,0
2025-07-01 17:57:00,compresor_criogenico_01,Normal,16.99,25.58,113.32,87.74,60.93,194.56,133.63,90.21,2.566,3031,94.8,0.806,4032,63.8,1
2025-07-02 21:20:00,compresor_criogenico_01,Alta carga,19.32,27.42,128.96,101.54,57.91,216.43,158.52,107.17,3.025,2995,112.75,2.007,7152,84.2,1
2025-07-01 03:53:00,compresor_criogenico_01,Normal,17.46,21.7,108.05,86.35,46.37,198.32,151.95,127.4,3.064,3064,123.72,1.633,9629,49.6,1
2025-07-01 16:36:00,compresor_criogenico_01,Alta carga,19.91,22.39,121.02,98.63,48.94,221.37,172.44,110.93,2.858,3124,120.36,1.514,6548,53.3,0
2025-07-04 01:49:00,compresor_criogenico_01,Normal,10.42,14.17,109.68,95.51,47.89,199.78,151.89,125.15,2.959,3128,119.93,2.308,3398,59.0,1
2025-07-04 08:26:00,compresor_criogenico_01,Normal,15.26,18.42,106.6,88.18,42.04,204.06,162.02,106.57,3.362,3199,115.37,0.616,8873,24.4,0
2025-07-03 19:51:00,compresor_criogenico_01,Normal,14.72,23.57,110.72,87.15,59.93,183.88,123.95,133.95,3.076,3085,117.51,1.743,8941,63.0,0
2025-07-02 11:43:00,compresor_criogenico_01,Normal,13.33,18.27,125.25,106.98,49.79,206.71,156.91,131.38,2.441,3072,142.18,3.106,1288,56.3,0
2025-07-01 05:35:00,compresor_criogenico_01,Baja carga,10.17,15.96,98.39,82.42,44.82,184.24,139.42,98.47,2.687,2875,88.11,1.699,2385,24.4,0
2025-07-01 01:30:00,compresor_criogenico_01,Baja carga,9.24,15.22,115.69,100.47,46.16,189.51,143.35,98.4,2.735,2980,103.19,1.851,7203,23.0,0
2025-07-03 18:57:00,compresor_criogenico_01,Alta carga,13.1,15.56,114.69,99.13,37.94,206.83,168.89,135.13,1.78,3017,129.09,1.797,2609,42.3,0
2025-07-04 09:28:00,compresor_criogenico_01,Baja carga,13.09,19.08,100.26,81.18,51.33,206.34,155.01,96.45,2.254,2928,98.0,1.592,7204,35.0,0
2025-07-02 07:13:00,compresor_criogenico_01,Alta carga,18.42,22.74,132.0,109.26,50.63,229.98,179.35,129.97,3.044,2989,133.92,1.958,7306,44.6,1
2025-07-01 19:49:00,compresor_criogenico_01,Normal,19.22,22.15,105.83,83.68,60.65,212.7,152.05,104.47,2.054,3055,112.88,1.91,2605,54.3,0
2025-07-02 19:25:00,compresor_criogenico_01,Normal,10.91,12.94,107.46,94.51,54.59,228.82,174.22,94.93,2.248,3075,100.06,1.376,5574,33.4,0
2025-07-01 23:34:00,compresor_criogenico_01,Normal,6.84,12.84,108.41,95.57,53.88,178.98,125.1,148.51,2.098,3009,122.23,2.612,3624,74.6,0
2025-07-03 10:31:00,compresor_criogenico_01,Baja carga,20.11,24.05,100.49,76.44,42.03,212.83,170.8,85.69,2.067,2976,89.3,1.768,3715,79.2,1
2025-07-01 02:30:00,compresor_criogenico_01,Alta carga,14.43,17.12,115.07,97.95,53.46,201.81,148.36,100.84,3.955,3084,99.81,2.218,9537,74.0,0
2025-07-03 02:03:00,compresor_criogenico_01,Normal,20.42,25.5,117.51,92.01,39.28,218.6,179.32,114.19,3.102,2915,110.13,2.34,6255,39.5,0
2025-07-01 05:57:00,compresor_criogenico_01,Normal,11.04,13.91,134.29,120.38,45.97,190.62,144.65,113.24,2.833,3046,114.54,2.279,6053,27.5,0
2025-07-02 13:00:00,compresor_criogenico_01,Normal,8.74,9.86,102.48,92.62,60.7,213.59,152.88,71.37,3.512,3096,82.13,2.448,8126,62.5,0
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-01 17:43:00,compresor_criogenico_01,Normal,8.63,12.09,108.23,96.14,46.07,194.56,148.49,112.49,2.227,2972,111.4,1.909,4222,73.0,0
2025-07-01 02:36:00,compresor_criogenico_01,Normal,14.34,19.55,114.37,94.82,53.02,203.13,150.11,85.33,3.008,3121,95.95,2.023,6722,38.7,0
2025-07-01 07:18:00,compresor_criogenico_01,Normal,15.79,20.78,114.16,93.37,56.3,221.08,164.78,102.04,2.134,2905,110.35,1.576,1327,81.1,0
2025-07-01 07:30:00,compresor_criogenico_01,Normal,16.62,21.19,110.64,89.46,56.6,214.76,158.16,113.98,3.061,2873,121.17,2.378,9517,44.1,0
2025-07-03 12:29:00,compresor_criogenico_01,Normal,15.15,20.68,110.77,90.08,55.67,223.69,168.02,79.35,2.992,2846,87.07,1.406,9501,56.7,1
2025-07-03 03:48:00,compresor_criogenico_01,Normal,19.84,26.99,110.31,83.32,57.51,207.66,150.15,78.91,1.999,3149,87.5,1.652,984,41.7,0
2025-07-01 11:57:00,compresor_criogenico_01,Alta carga,10.99,16.26,128.51,112.26,48.91,228.26,179.35,112.04,3.378,3106,127.71,2.083,7909,86.7,1
2025-07-02 21:02:00,compresor_criogenico_01,Baja carga,10.11,16.13,119.91,103.78,58.0,203.85,145.85,75.0,2.702,2927,78.79,0.239,6081,89.8,0
2025-07-03 17:31:00,compresor_criogenico_01,Baja carga,10.49,15.63,119.72,104.08,50.56,193.21,142.65,111.77,2.898,2788,93.3,1.334,9964,33.9,0
2025-07-02 07:46:00,compresor_criogenico_01,Alta carga,10.39,14.83,135.8,120.97,43.1,210.96,167.86,128.86,3.954,3187,124.94,2.133,9147,75.2,0
2025-07-01 10:38:00,compresor_criogenico_01,Normal,16.05,23.98,114.48,90.5,44.38,204.11,159.72,95.9,2.71,3007,91.75,1.822,6689,31.6,0
2025-07-03 23:19:00,compresor_criogenico_01,Normal,19.83,27.71,122.14,94.44,50.65,195.46,144.81,95.8,2.932,2980,85.99,1.794,9328,63.8,1
2025-07-03 10:31:00,compresor_criogenico_01,Baja carga,20.11,24.05,100.49,76.44,42.03,212.83,170.8,85.69,2.067,2976,89.3,1.768,3715,79.2,1
2025-07-03 03:06:00,compresor_criogenico_01,Baja carga,21.73,26.0,101.83,75.84,52.22,202.57,150.35,48.24,2.784,2884,56.59,0.417,6847,87.0,0
2025-07-01 00:59:00,compresor_criogenico_01,Normal,14.84,21.99,113.31,91.32,47.24,188.67,141.43,109.96,2.685,2993,113.88,1.424,9348,81.8,0
2025-07-03 17:36:00,compresor_criogenico_01,Normal,12.09,18.75,101.8,83.05,43.65,209.08,165.43,83.97,1.897,2830,96.77,1.883,2181,35.0,0
2025-07-01 17:45:00,compresor_criogenico_01,Normal,17.44,20.88,111.3,90.42,59.35,199.31,139.96,93.31,3.083,3029,101.09,2.461,9964,89.2,0
2025-07-02 05:23:00,compresor_criogenico_01,Normal,4.57,8.16,126.13,117.97,39.61,174.96,135.34,141.72,3.07,2977,135.02,2.724,7045,81.1,1
2025-07-02 17:28:00,compresor_criogenico_01,Normal,11.86,16.32,118.82,102.5,55.58,225.44,169.86,92.06,3.114,2977,87.22,1.125,6435,80.6,0
2025-07-02 13:12:00,compresor_criogenico_01,Alta carga,16.69,23.01,131.08,108.07,47.17,216.98,169.81,110.65,2.039,3043,109.38,2.241,4,71.2,0
2025-07-04 06:07:00,compresor_criogenico_01,Baja carga,11.58,13.0,99.74,86.74,53.3,195.19,141.9,96.34,1.212,3010,101.44,2.12,557,89.7,0
2025-07-02 17:55:00,compresor_criogenico_01,Alta carga,19.98,26.64,115.26,88.63,52.02,221.96,169.95,105.74,2.761,3123,127.48,2.468,9410,54.6,0
2025-07-02 02:21:00,compresor_criogenico_01,Normal,11.93,16.8,106.11,89.3,43.27,204.41,161.13,114.34,2.493,3096,105.63,1.373,3271,42.7,0
2025-07-01 08:03:00,compresor_criogenico_01,Normal,9.34,14.38,131.02,116.64,50.34,200.47,150.12,105.4,2.142,3024,105.27,1.767,3457,83.9,0
2025-07-01 21:39:00,compresor_criogenico_01,Normal,10.79,14.5,122.92,108.43,47.81,202.03,154.21,97.49,1.71,2816,99.96,1.545,1922,72.3,0
2025-07-02 14:45:00,compresor_criogenico_01,Alta carga,19.84,26.46,135.84,109.38,54.53,196.02,141.49,91.35,3.133,3046,103.7,1.86,6544,56.8,1
2025-07-01 19:52:00,compresor_criogenico_01,Normal,7.09,9.98,117.87,107.89,51.92,217.57,165.66,104.39,2.61,3058,112.78,2.404,1094,38.9,0
2025-07-03 00:34:00,compresor_criogenico_01,Normal,15.76,20.28,113.46,93.18,43.35,206.33,162.98,102.62,2.501,3021,107.16,2.283,4170,64.2,1
2025-07-01 13:02:00,compresor_criogenico_01,Normal,14.6,18.09,112.27,94.18,48.49,196.71,148.22,92.84,2.047,3109,86.41,1.843,2926,42.5,0
2025-07-02 10:01:00,compresor_criogenico_01,Normal,16.96,23.04,112.15,89.11,45.03,213.71,168.68,123.57,2.389,3026,114.14,2.379,3744,93.9,0
2025-07-01 23:39:00,compresor_criogenico_01,Alta carga,15.57,19.11,127.56,108.45,44.28,203.11,158.83,128.29,3.248,2846,127.27,1.865,8345,76.7,0
2025-07-02 16:45:00,compresor_criogenico_01,Normal,7.89,14.4,116.19,101.78,58.31,218.05,159.74,128.05,3.188,3074,135.64,3.154,9569,71.2,0
2025-07-03 19:09:00,compresor_criogenico_01,Normal,18.22,24.89,107.27,82.38,56.45,218.03,161.58,98.54,2.885,3116,104.25,1.836,8295,36.4,0
2025-07-02 14:20:00,compresor_criogenico_01,Alta carga,21.66,25.96,125.89,99.94,51.84,196.86,145.02,112.06,3.732,3019,110.52,1.431,9928,86.0,1
2025-07-04 09:22:00,compresor_criogenico_01,Alta carga,19.42,28.52,132.97,104.45,55.08,209.03,153.94,100.26,1.871,2940,103.62,1.354,1495,86.8,0
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-01 06:31:00,compresor_criogenico_01,Normal,16.0,22.74,106.44,83.7,46.07,201.22,155.16,100.13,2.707,3055,104.41,1.185,6978,74.9,0
2025-07-03 11:31:00,compresor_criogenico_01,Normal,12.68,19.35,119.19,99.83,50.53,224.85,174.31,108.24,3.605,2973,121.35,1.321,9468,25.7,1
2025-07-01 10:41:00,compresor_criogenico_01,Normal,18.92,24.46,112.59,88.13,55.66,211.46,155.81,92.18,3.076,2943,92.47,2.052,2914,35.7,0
2025-07-03 23:56:00,compresor_criogenico_01,Normal,13.38,19.34,122.55,103.21,45.34,168.46,123.12,103.83,2.878,3098,79.68,0.589,3863,85.8,0
2025-07-01 01:40:00,compresor_criogenico_01,Baja carga,6.92,12.73,117.35,104.62,45.1,181.62,136.52,117.68,3.252,2981,99.68,1.368,9800,94.2,0
2025-07-03 14:10:00,compresor_criogenico_01,Baja carga,16.67,21.05,110.04,88.99,32.92,178.94,146.02,97.55,2.518,2948,80.95,1.785,8632,72.3,0
2025-07-01 04:10:00,compresor_criogenico_01,Normal,21.42,27.66,112.42,84.76,47.22,182.87,135.66,102.41,3.149,3030,99.81,1.806,6030,59.0,0
2025-07-03 17:53:00,compresor_criogenico_01,Baja carga,12.25,19.24,106.78,87.53,56.75,207.61,150.86,59.71,3.157,2925,59.0,0.788,9588,67.0,0
2025-07-02 09:29:00,compresor_criogenico_01,Normal,15.13,22.18,115.15,92.97,50.06,200.25,150.2,112.96,3.699,2990,112.9,0.936,9800,42.1,1
2025-07-04 03:15:00,compresor_criogenico_01,Normal,15.12,20.17,109.35,89.18,51.69,199.53,147.85,84.85,2.561,3078,86.8,1.822,7048,21.0,0
2025-07-03 00:34:00,compresor_criogenico_01,Normal,15.76,20.28,113.46,93.18,43.35,206.33,162.98,102.62,2.501,3021,107.16,2.283,4170,64.2,1
2025-07-02 08:03:00,compresor_criogenico_01,Normal,12.0,19.94,109.84,89.9,40.28,192.99,152.71,92.8,2.219,2894,78.83,0.54,374,53.3,0
2025-07-01 03:12:00,compresor_criogenico_01,Alta carga,14.45,16.4,128.28,111.88,44.14,222.0,177.86,88.94,2.418,3077,107.72,2.147,918,91.7,1
2025-07-01 22:02:00,compresor_criogenico_01,Alta carga,20.96,27.48,129.46,101.98,43.68,209.42,165.74,140.11,2.088,3091,137.09,1.868,1153,50.5,0
2025-07-04 03:24:00,compresor_criogenico_01,Alta carga,18.02,24.17,127.62,103.46,49.51,229.16,179.64,136.27,3.616,3000,141.64,3.296,9895,81.0,1
2025-07-04 01:21:00,compresor_criogenico_01,Normal,8.35,13.0,125.45,112.45,47.45,199.44,151.99,111.45,2.401,3055,108.72,1.448,2419,54.3,0
2025-07-02 11:17:00,compresor_criogenico_01,Normal,17.99,24.62,107.5,82.88,43.1,185.35,142.25,94.16,2.426,2920,84.6,1.282,3428,34.4,0
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-01 12:44:00,compresor_criogenico_01,Baja carga,22.03,30.15,111.2,81.05,50.44,173.62,123.18,102.61,2.362,2935,84.84,1.624,3256,89.5,0
2025-07-02 16:10:00,compresor_criogenico_01,Normal,8.23,16.34,118.34,102.0,47.44,199.86,152.42,113.99,2.638,3025,114.47,1.093,1705,85.0,0
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-04 00:28:00,compresor_criogenico_01,Alta carga,14.56,22.97,131.17,108.19,60.92,208.37,147.46,87.44,2.758,3115,80.26,0.761,3891,89.5,1
2025-07-01 16:33:00,compresor_criogenico_01,Normal,17.72,22.96,110.89,87.93,42.56,210.03,167.46,106.47,2.871,2992,116.2,2.439,4371,26.9,0
2025-07-01 23:17:00,compresor_criogenico_01,Normal,18.85,21.6,113.24,91.64,51.56,227.91,176.35,123.46,2.783,3001,133.87,2.152,3976,59.1,0
2025-07-02 14:20:00,compresor_criogenico_01,Alta carga,21.66,25.96,125.89,99.94,51.84,196.86,145.02,112.06,3.732,3019,110.52,1.431,9928,86.0,1
2025-07-01 05:19:00,compresor_criogenico_01,Normal,13.57,21.55,114.35,92.8,48.83,211.98,163.15,90.93,2.204,2960,110.75,1.932,4945,50.4,0
2025-07-02 10:20:00,compresor_criogenico_01,Baja carga,10.29,17.51,99.7,82.19,48.12,186.69,138.56,68.87,3.358,3020,80.31,1.475,9621,84.8,0
2025-07-03 23:19:00,compresor_criogenico_01,Normal,19.83,27.71,122.14,94.44,50.65,195.46,144.81,95.8,2.932,2980,85.99,1.794,9328,63.8,1
2025-07-02 15:29:00,compresor_criogenico_01,Normal,21.06,23.91,100.82,76.91,48.25,183.57,135.33,71.94,2.952,2994,71.75,0.623,7392,87.5,0
2025-07-03 22:09:00,compresor_criogenico_01,Baja carga,12.28,17.78,111.11,93.33,45.25,192.88,147.63,94.49,2.399,2960,88.23,2.512,4108,70.8,0
2025-07-01 00:01:00,compresor_criogenico_01,Alta carga,3.05,8.74,122.82,114.07,44.73,199.31,154.58,75.78,2.963,2988,80.62,1.0,5436,43.5,0
2025-07-02 09:23:00,compresor_criogenico_01,Normal,19.17,26.59,111.85,85.26,51.87,199.9,148.03,105.17,3.562,3035,97.66,1.321,6703,63.8,0
2025-07-02 20:18:00,compresor_criogenico_01,Normal,8.55,9.84,118.79,108.95,52.43,202.83,150.4,98.23,2.438,3080,105.26,1.919,2131,87.9,0
2025-07-02 07:13:00,compresor_criogenico_01,Alta carga,18.42,22.74,132.0,109.26,50.63,229.98,179.35,129.97,3.044,2989,133.92,1.958,7306,44.6,1
2025-07-02 23:36:00,compresor_criogenico_01,Normal,13.59,22.05,120.69,98.64,54.73,184.19,129.47,78.64,2.992,3107,66.53,0.559,7309,94.8,0
2025-07-02 06:20:00,compresor_criogenico_01,Normal,10.09,14.45,126.11,111.66,56.35,229.83,173.48,104.25,2.392,3073,100.87,2.173,2046,45.4,1
2025-07-02 07:32:00,compresor_criogenico_01,Alta carga,15.92,24.21,123.66,99.45,51.76,214.42,162.66,103.1,2.122,3058,111.07,2.201,3713,42.3,0
2025-07-04 10:01:00,compresor_criogenico_01,Normal,6.71,11.94,120.31,108.37,52.15,186.11,133.96,71.14,2.596,3137,68.09,1.151,5811,78.0,0
2025-07-03 19:33:00,compresor_criogenico_01,Normal,26.05,29.96,122.88,92.92,42.45,193.87,151.42,88.58,2.955,2927,81.24,1.518,7152,81.4,1
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-02 20:28:00,compresor_criogenico_01,Normal,18.41,24.74,132.85,108.12,40.85,197.14,156.28,93.97,2.8,2892,95.11,1.495,9973,88.7,0
2025-07-03 10:34:00,compresor_criogenico_01,Alta carga,10.45,17.2,115.63,98.43,48.66,207.4,158.74,107.88,2.95,3012,118.84,0.785,6563,85.5,0
2025-07-01 21:27:00,compresor_criogenico_01,Normal,19.79,23.15,114.4,91.25,55.41,183.02,127.61,118.05,1.831,3015,98.34,1.392,1909,76.4,0
2025-07-02 22:11:00,compresor_criogenico_01,Normal,16.42,22.01,108.63,86.62,48.73,197.45,148.72,99.23,2.603,2951,95.07,1.722,6019,49.6,0
2025-07-02 14:45:00,compresor_criogenico_01,Alta carga,19.84,26.46,135.84,109.38,54.53,196.02,141.49,91.35,3.133,3046,103.7,1.86,6544,56.8,1
2025-07-03 23:43:00,compresor_criogenico_01,Normal,8.25,11.66,118.9,107.24,49.27,207.66,158.39,117.41,2.099,2986,129.36,2.848,2501,86.7,0
2025-07-02 01:49:00,compresor_criogenico_01,Normal,20.11,25.28,117.09,91.81,54.79,228.89,174.1,98.05,2.601,3011,102.84,2.342,5772,50.9,0
2025-07-02 18:44:00,compresor_criogenico_01,Normal,21.34,28.54,118.9,90.36,51.41,212.66,161.26,122.35,2.535,3003,130.86,1.793,3237,45.2,0
2025-07-01 04:22:00,compresor_criogenico_01,Baja carga,15.55,18.31,117.99,99.68,51.05,182.49,131.44,82.38,3.092,3021,85.4,1.623,7757,59.5,0
2025-07-03 20:37:00,compresor_criogenico_01,Normal,10.04,15.88,116.09,100.21,45.49,171.51,126.02,93.3,2.652,3177,83.3,0.372,3409,49.0,1
2025-07-03 10:31:00,compresor_criogenico_01,Baja carga,20.11,24.05,100.49,76.44,42.03,212.83,170.8,85.69,2.067,2976,89.3,1.768,3715,79.2,1
2025-07-03 11:38:00,compresor_criogenico_01,Normal,19.93,24.93,115.96,91.03,44.58,204.56,159.98,93.48,3.813,2967,87.65,1.352,9421,92.0,1
2025-07-02 04:42:00,compresor_criogenico_01,Normal,12.56,18.92,120.97,102.05,48.41,175.3,126.89,92.19,3.258,2819,81.55,2.671,9179,89.1,0
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-03 08:05:00,compresor_criogenico_01,Normal,22.18,29.27,125.24,95.97,41.56,177.54,135.98,107.08,1.961,3124,90.56,1.574,2831,25.0,0
2025-07-02 02:20:00,compresor_criogenico_01,Normal,18.77,19.98,96.75,76.76,54.92,193.45,138.53,88.82,2.679,2962,66.12,0.841,6482,71.9,0
2025-07-01 01:58:00,compresor_criogenico_01,Alta carga,18.75,23.55,135.67,112.12,50.87,230.0,179.13,94.06,2.8,2883,104.0,2.081,5392,94.6,1
2025-07-01 18:35:00,compresor_criogenico_01,Normal,15.1,16.73,98.4,81.67,56.65,201.13,144.48,88.13,2.404,2979,90.44,0.832,2551,71.8,0
2025-07-03 19:43:00,compresor_criogenico_01,Normal,17.85,21.08,112.81,91.73,34.89,201.41,166.52,85.08,3.543,3040,86.45,1.441,9771,41.0,0
2025-07-02 06:20:00,compresor_criogenico_01,Normal,10.09,14.45,126.11,111.66,56.35,229.83,173.48,104.25,2.392,3073,100.87,2.173,2046,45.4,1
2025-07-03 07:53:00,compresor_criogenico_01,Normal,12.91,20.45,121.06,100.62,36.74,181.34,144.6,72.65,1.731,3043,62.79,1.769,903,22.9,0
2025-07-01 21:28:00,compresor_criogenico_01,Baja carga,24.04,30.95,107.23,76.28,49.43,203.02,153.59,79.83,2.658,2859,83.3,2.685,7452,37.3,0
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-03 10:41:00,compresor_criogenico_01,Normal,9.24,13.92,108.06,94.15,41.57,195.5,153.94,110.95,3.019,2980,111.14,1.874,7073,79.7,0
2025-07-01 08:11:00,compresor_criogenico_01,Normal,12.19,15.92,116.95,101.03,47.93,204.01,156.08,103.41,2.376,2954,98.12,1.207,2794,80.2,0
2025-07-01 11:57:00,compresor_criogenico_01,Alta carga,10.99,16.26,128.51,112.26,48.91,228.26,179.35,112.04,3.378,3106,127.71,2.083,7909,86.7,1
2025-07-04 01:06:00,compresor_criogenico_01,Alta carga,15.28,20.39,136.32,115.92,61.78,230.0,168.22,98.38,2.823,2985,114.08,2.155,7816,33.4,0
2025-07-03 02:24:00,compresor_criogenico_01,Baja carga,12.11,17.26,104.21,86.95,48.96,211.23,162.27,71.82,2.95,3039,85.28,1.756,8038,52.6,0
2025-07-02 18:14:00,compresor_criogenico_01,Normal,20.19,27.53,134.4,106.88,44.27,217.21,172.94,85.74,2.733,2994,105.38,2.122,9685,90.0,1
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-02 10:11:00,compresor_criogenico_01,Normal,17.59,21.75,112.12,90.37,54.15,200.41,146.26,77.65,1.67,2960,81.18,0.865,3473,44.8,0
2025-07-03 17:47:00,compresor_criogenico_01,Normal,13.66,17.38,127.35,109.97,53.01,213.07,160.06,117.4,3.636,2953,117.88,2.705,9523,21.1,0
2025-07-04 07:17:00,compresor_criogenico_01,Normal,9.1,14.97,106.59,91.62,53.61,199.2,145.58,106.98,1.879,2980,113.52,1.667,285,90.2,0
2025-07-03 01:47:00,compresor_criogenico_01,Normal,9.63,12.96,120.85,107.89,56.07,211.68,155.61,101.99,3.426,3019,100.48,1.053,9399,41.0,0
2025-07-03 11:31:00,compresor_criogenico_01,Normal,12.68,19.35,119.19,99.83,50.53,224.85,174.31,108.24,3.605,2973,121.35,1.321,9468,25.7,1
2025-07-03 21:02:00,compresor_criogenico_01,Baja carga,7.71,12.46,110.43,97.97,50.79,217.83,167.05,79.28,3.181,2861,90.63,1.252,8037,82.0,0
2025-07-03 02:02:00,compresor_criogenico_01,Normal,6.03,15.06,123.6,108.54,45.08,190.46,145.38,99.72,2.345,2896,106.31,1.264,702,69.1,0
2025-07-04 07:52:00,compresor_criogenico_01,Baja carga,7.15,14.2,98.69,84.5,56.38,192.37,135.98,105.23,1.842,2951,110.55,2.021,365,64.9,0
2025-07-03 11:33:00,compresor_criogenico_01,Alta carga,17.34,22.22,125.56,103.34,43.39,215.29,171.9,124.29,2.366,2974,118.15,2.682,2954,47.8,1
2025-07-01 16:47:00,compresor_criogenico_01,Alta carga,17.17,24.77,125.73,100.96,51.37,217.1,165.73,80.51,2.856,3020,98.75,1.375,9203,44.6,1
2025-07-03 00:34:00,compresor_criogenico_01,Normal,15.76,20.28,113.46,93.18,43.35,206.33,162.98,102.62,2.501,3021,107.16,2.283,4170,64.2,1
2025-07-02 09:01:00,compresor_criogenico_01,Alta carga,15.41,19.89,136.5,116.61,49.99,230.0,180.01,119.79,2.26,2962,131.93,2.85,5950,82.3,0
2025-07-03 16:57:00,compresor_criogenico_01,Alta carga,13.19,18.91,125.57,106.66,45.56,220.76,175.2,119.87,2.983,3226,129.72,2.151,2394,82.8,1
2025-07-02 06:06:00,compresor_criogenico_01,Normal,14.91,16.12,122.92,106.8,48.6,208.95,160.35,85.29,3.281,2907,99.46,2.026,7892,74.3,0
2025-07-03 16:54:00,compresor_criogenico_01,Normal,18.52,21.49,118.56,97.07,54.14,204.8,150.66,104.45,2.382,2835,100.87,0.935,6099,27.1,0
2025-07-02 13:47:00,compresor_criogenico_01,Normal,11.7,20.06,108.03,87.98,39.44,196.62,157.18,113.44,3.748,2930,113.89,2.108,7748,75.6,0
2025-07-03 06:47:00,compresor_criogenico_01,Alta carga,18.31,21.87,135.9,114.04,46.52,206.83,160.31,94.69,1.823,3092,106.12,2.024,2615,37.8,0
2025-07-04 03:24:00,compresor_criogenico_01,Alta carga,18.02,24.17,127.62,103.46,49.51,229.16,179.64,136.27,3.616,3000,141.64,3.296,9895,81.0,1
2025-07-02 23:46:00,compresor_criogenico_01,Normal,13.12,20.27,122.87,102.61,39.66,166.2,126.54,68.57,2.593,3034,77.31,1.033,4004,33.8,0
2025-07-03 16:09:00,compresor_criogenico_01,Baja carga,11.03,19.53,110.17,90.64,47.69,193.25,145.56,122.15,2.062,2861,122.65,1.735,4830,47.5,0
2025-07-03 22:45:00,compresor_criogenico_01,Alta carga,18.16,25.52,129.14,103.62,55.85,225.84,170.0,106.42,2.108,3034,101.24,0.474,5532,29.5,0
2025-07-01 08:41:00,compresor_criogenico_01,Normal,20.81,26.33,113.99,87.66,53.73,205.69,151.97,116.39,2.375,3004,128.23,3.234,4289,29.7,0
2025-07-02 16:11:00,compresor_criogenico_01,Baja carga,18.67,26.41,90.65,64.24,51.87,187.28,135.41,131.49,1.917,2833,109.14,1.871,3931,93.1,0
2025-07-02 11:57:00,compresor_criogenico_01,Normal,11.41,16.01,119.23,103.21,62.85,196.63,133.78,99.69,1.705,3009,117.51,1.457,99,76.7,0
2025-07-01 03:53:00,compresor_criogenico_01,Normal,17.46,21.7,108.05,86.35,46.37,198.32,151.95,127.4,3.064,3064,123.72,1.633,9629,49.6,1
2025-07-01 04:15:00,compresor_criogenico_01,Normal,7.17,15.0,111.47,96.47,64.38,204.38,140.0,109.49,2.12,2878,106.53,1.832,5851,24.9,0
2025-07-01 20:27:00,compresor_criogenico_01,Normal,9.36,13.33,99.86,86.53,50.51,194.86,144.35,106.3,3.135,3021,101.23,1.276,7998,48.3,0
2025-07-04 04:17:00,compresor_criogenico_01,Normal,20.64,24.51,117.76,93.26,60.21,202.06,141.86,83.34,3.397,2969,91.21,1.615,7403,50.8,0
2025-07-01 09:22:00,compresor_criogenico_01,Baja carga,13.93,22.63,111.31,88.69,43.14,214.18,171.05,116.87,2.793,2812,128.56,2.662,7890,68.7,0
2025-07-01 17:22:00,compresor_criogenico_01,Normal,17.82,20.44,101.77,81.33,50.75,216.94,166.19,105.04,2.709,3103,97.79,1.824,6934,74.3,0
2025-07-03 01:49:00,compresor_criogenico_01,Alta carga,19.27,28.62,132.57,103.95,63.26,227.88,164.62,140.17,2.753,3090,159.93,2.444,2465,21.7,0
